243,0.439029368,0.536387721,W 34 St & 11 Ave,525,56
244,0.531706872,0.492202847,E 33 St & 5 Ave,526,40
245,0.573962865,0.466859332,2 Ave & E 31 St,528,39
246,0.498974793,0.545074709,W 42 St & 8 Ave,529,41
247,0.501800662,0.619373846,11 Ave & W 59 St,530,24
248,0.489939221,0.338980171,Forsyth St & Broome St,531,39
249,0.661122283,0.29369672,S 5 Pl & S 5 St,532,43
250,0.519271482,0.52067527,Broadway & W 38 St,533,46
251,0.38190656,0.251548578,Water - Whitehall Plaza,534,31
252,0.583116645,0.459042798,1 Ave & E 30 St,536,28
253,0.66454111,0.319823409,Metropolitan Ave & Bedford Ave,539,31
254,0.546535586,0.467961184,Lexington Ave & E 29 St,540,46
255,0.568393672,0.432678063,E 23 St & 1 Ave,545,27
256,0.541787038,0.475076202,E 30 St & Park Ave S,546,45
257,0.50749822,0.251549805,Front St & Washington St,2000,30
258,0.64861753,0.328032596,Wythe Ave & Metropolitan Ave,2002,27
259,0.555202346,0.418328013,1 Ave & E 18 St,2003,54
260,0.606598115,0.266279981,Railroad Ave & Kay Ave,2005,12
261,0.577835299,0.58956549,Central Park S & 6 Ave,2006,49
262,0.360077366,0.268310471,Little West St & 1 Pl,2008,24
263,0.467518394,0.297556252,Catherine St & Monroe St,2009,35
264,0.437601639,0.353710094,Grand St & Greene St,2010,39
265,0.575333864,0.448378884,E 27 St & 1 Ave,2012,35
266,0.605447915,0.505884115,E 43 St & 2 Ave,2017,23
267,0.511837994,0.554258009,W 45 St & 8 Ave,2021,43
268,0.670024245,0.553275094,E 60 St & York Ave,2022,33
269,0.656950105,0.346602314,Kent Ave & N 7 St,3016,54
270,0.765857879,0.125409258,Kingston Ave & Herkimer St,3041,24
271,0.827986412,0.128183497,Fulton St & Utica Ave,3042,19
272,0.800995641,0.139029494,Lewis Ave & Decatur St,3043,19
273,0.781759217,0.13129752,Albany Ave & Fulton St,3044,27
274,0.784117995,0.145117763,Marcus Garvey Blvd & Macon St,3046,19
275,0.75136976,0.143878449,Halsey St & Tompkins Ave,3047,21
276,0.720931836,0.152688088,Putnam Ave & Nostrand Ave,3048,19
277,0.649468413,0.157276163,Cambridge Pl & Gates Ave,3049,18
278,0.767568854,0.158733677,Putnam Ave & Throop Ave,3050,21
279,0.796299627,0.164915842,Lewis Ave & Madison St,3052,23
280,0.730921636,0.185026018,Marcy Ave & Lafayette Ave,3053,23
